2014-06-30 22:06:17,681 INFO           anuga.utilities.log:0   |Logfile is './anuga.log' with logging level of INFO, console logging level is CRITICAL
2014-06-30 22:06:20,023 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,024 INFO                  general_mesh:375 |#@# aoi, '3.10582854123'
2014-06-30 22:06:20,024 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,024 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,024 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,024 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,025 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,025 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,025 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,025 INFO                neighbour_mesh:195 |Resource usage: memory=814.7MB resident=77.5MB stacksize=0.1MB
2014-06-30 22:06:20,025 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,026 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.703125
2014-06-30 22:06:20,026 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.49609375
2014-06-30 22:06:20,026 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,026 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,026 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,026 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,027 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,027 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,027 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,027 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,028 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,028 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,139 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,140 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,140 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,141 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,141 INFO                  general_mesh:92  |#@# numTriangles, 81
2014-06-30 22:06:20,141 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:20,142 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,142 INFO                  general_mesh:375 |#@# aoi, '3.10862358956'
2014-06-30 22:06:20,142 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,143 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,143 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,143 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,143 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,143 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,144 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,144 INFO                neighbour_mesh:195 |Resource usage: memory=814.7MB resident=77.5MB stacksize=0.1MB
2014-06-30 22:06:20,144 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,144 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.703125
2014-06-30 22:06:20,144 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.49609375
2014-06-30 22:06:20,145 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,145 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,145 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,145 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,145 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,146 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,146 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,146 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,146 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,146 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,259 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,260 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,260 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,261 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,261 INFO                  general_mesh:92  |#@# numTriangles, 86
2014-06-30 22:06:20,261 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:20,262 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,262 INFO                  general_mesh:375 |#@# aoi, '3.11110363574'
2014-06-30 22:06:20,262 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,263 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,263 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,263 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,263 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,264 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,264 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,264 INFO                neighbour_mesh:195 |Resource usage: memory=815.0MB resident=77.7MB stacksize=0.1MB
2014-06-30 22:06:20,264 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,264 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.984375
2014-06-30 22:06:20,264 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.73828125
2014-06-30 22:06:20,265 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,265 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,265 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,265 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,266 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,266 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,266 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,266 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,266 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,266 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,391 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,391 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,392 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,392 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,393 INFO                  general_mesh:92  |#@# numTriangles, 97
2014-06-30 22:06:20,393 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:20,394 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,394 INFO                  general_mesh:375 |#@# aoi, '3.11331425502'
2014-06-30 22:06:20,394 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,394 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,395 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,395 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,395 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,395 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,395 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,396 INFO                neighbour_mesh:195 |Resource usage: memory=815.0MB resident=77.7MB stacksize=0.1MB
2014-06-30 22:06:20,396 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,396 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.984375
2014-06-30 22:06:20,396 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.73828125
2014-06-30 22:06:20,396 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,397 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,397 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,397 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,397 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,397 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,398 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,398 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,398 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,398 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,516 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,517 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,518 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,518 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,518 INFO                  general_mesh:92  |#@# numTriangles, 104
2014-06-30 22:06:20,518 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:20,519 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,520 INFO                  general_mesh:375 |#@# aoi, '3.11529307539'
2014-06-30 22:06:20,520 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,520 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,520 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,520 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,521 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,521 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,521 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,521 INFO                neighbour_mesh:195 |Resource usage: memory=815.0MB resident=77.8MB stacksize=0.1MB
2014-06-30 22:06:20,521 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,522 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.984375
2014-06-30 22:06:20,522 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.76171875
2014-06-30 22:06:20,522 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,522 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,522 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,522 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,523 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,523 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,523 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,523 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,524 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,524 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,637 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,637 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,638 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,638 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,638 INFO                  general_mesh:92  |#@# numTriangles, 105
2014-06-30 22:06:20,639 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:20,640 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,640 INFO                  general_mesh:375 |#@# aoi, '3.11707138306'
2014-06-30 22:06:20,640 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,640 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,640 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,641 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,641 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,641 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,641 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,642 INFO                neighbour_mesh:195 |Resource usage: memory=815.1MB resident=77.9MB stacksize=0.1MB
2014-06-30 22:06:20,642 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,642 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 815.140625
2014-06-30 22:06:20,642 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.92578125
2014-06-30 22:06:20,642 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,642 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,643 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,643 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,643 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,643 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,644 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,644 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,644 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,644 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,762 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,762 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,763 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,763 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,763 INFO                  general_mesh:92  |#@# numTriangles, 116
2014-06-30 22:06:20,763 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:20,764 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,764 INFO                  general_mesh:375 |#@# aoi, '3.11867536227'
2014-06-30 22:06:20,764 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,765 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,765 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,765 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,765 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,766 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,766 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,766 INFO                neighbour_mesh:195 |Resource usage: memory=815.1MB resident=78.0MB stacksize=0.1MB
2014-06-30 22:06:20,766 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,766 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 815.140625
2014-06-30 22:06:20,767 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.95703125
2014-06-30 22:06:20,767 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,767 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,767 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,767 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,768 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,768 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,768 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,768 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,768 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,769 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,889 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,890 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,890 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,891 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,891 INFO                  general_mesh:92  |#@# numTriangles, 123
2014-06-30 22:06:20,891 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:20,892 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:20,892 INFO                  general_mesh:375 |#@# aoi, '3.12012706137'
2014-06-30 22:06:20,892 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:20,893 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:20,893 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:20,893 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:20,893 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:20,894 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:20,894 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:20'
2014-06-30 22:06:20,894 INFO                neighbour_mesh:195 |Resource usage: memory=815.1MB resident=78.0MB stacksize=0.1MB
2014-06-30 22:06:20,894 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:20,894 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 815.140625
2014-06-30 22:06:20,895 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 78.015625
2014-06-30 22:06:20,895 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:20,895 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:20,895 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:20,895 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:20,896 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:20,896 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:20,896 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:20,896 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:20,896 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:20,896 CRITICAL            generic_domain:355 |Domain: Done
